publishedAt,authorDisplayName,textDisplay,likeCount,normalized,label,predicted_label,sentimen
2024-05-27T13:47:21Z,@GUNAWANPRINGGOS,"Haduhhh kasian bumi indonesia hanya di kuasai segelintir tikus berdasi tanpa tanpa rasa kasian sedikitpun dgn masarakat adat yg sdah ratusan tahun menempati dan sbgai lahan utk mencari sumber kehidupan, kalau sdah bgini pantaslah kita kutuk para tikus2 berdasi pemerintahan",0,haduhhh kasi bumi indonesia hanya di kuasa gelintir tikus das tanpa tanpa rasa kasi sedikit dgn masarakat adat yg sdah ratus tahun tempat dan sbgai lahan utk cari sumber hidup kalau sdah bgini pantas kita kutuk para tikus2 das perintah,0,2,Positif
2024-05-27T12:19:10Z,@sharjono_chalon,RUSAK NYA ALAM MAKA AKAN RUSAKLAH HABITAT DAN GENERASI KITA,0,rusak nya alam maka akan rusak habitat dan generasi kita,1,1,Netral
2024-05-27T12:17:48Z,@sharjono_chalon,"TERNYATA BENAR MENTRINYA YANG NGASIH IZIN, BERARTI PEMERINTAHNYA YG PERUSAK DAN MERUSAK DENGAN DALIL MENGADA ADA!!!!",0,nyata benar tri yang ngasih izin arti perintah yg usak dan rusak dengan dalil ada ada,1,0,Negatif
2024-05-27T12:10:58Z,@sharjono_chalon,BETAPA SADISNYA KESERAKAHAN ORANG KAYA DAN PENGUASA!!,1,betapa sadis serakah orang kaya dan kuasa,2,2,Positif
2024-05-27T12:08:38Z,@sharjono_chalon,"pejabat pura² buta pura² tuli, karena sama² kebagian uang dari kerusakan alam dan dari penderitaan rakyat",1,jabat pura buta pura tuli karena sama bagi uang dari rusa alam dan dari derita rakyat,0,1,Netral
2024-05-27T10:46:18Z,@GaniArman,"Tragis ya ,,,wong cilik hanya buat semboyan...",0,tragis ya wong cilik hanya buat semboyan,1,1,Netral
2024-05-27T10:44:38Z,@GaniArman,Y oligari berkuasa,0,y oligari kuasa,1,1,Netral
2024-05-27T10:27:32Z,@williampoulus9676,"Waooo,menakutkan,",0,waooomenakutkan,0,0,Negatif
2024-05-27T10:21:40Z,@MangYoyot-on6yf,Hah pret,0,hah pret,2,2,Positif
2024-05-27T09:45:36Z,@dealova8813,pohon kayu itu dijual oleh anggota adat itu sendiri,0,pohon kayu itu jual oleh anggota adat itu sendiri,0,0,Negatif
2024-05-27T08:33:23Z,@martinusahen9720,Semoga bisa diproses,0,moga bisa proses,2,2,Positif
2024-05-27T07:49:37Z,@laddyyanChannel2272,Indonesia ku rakyat mu masih banyak menangis 😭😭,0,indonesia ku rakyat mu masih banyak menang,1,1,Netral
2024-05-27T07:01:21Z,@duyanchanel.898,"Save hutan Kalimantan, selamatkan masyarakat adat. Cabut ijin Mayawana Persada",16,save hutan kalimantan selamat masyarakat adat cabut ijin mayawana persada,2,0,Negatif
2024-05-27T05:19:05Z,@Anggara_rev,Mau sampai kapan pemerintah melihat masyarakat adat dengan sebelah mata seperti ini,1,mau sampai kapan perintah lihat masyarakat adat dengan belah mata seperti ini,1,1,Netral
2024-05-27T05:01:41Z,@alfiansari9758,Up,0,up,0,0,Negatif
2024-05-27T04:44:10Z,@de_arn,"Kelicikan pemerintah “menetapkan hutan lindung agar masyarakat tidak bisa bikin sertifikat, sesudahnya dikasi ke perusahaan untuk dihancurkan”.",0,kelici perintah tetap hutan lindung agar masyarakat tidak bisa bikin sertifikat sudah kasi ke usaha untuk hancur,0,1,Netral
2024-05-27T04:37:38Z,@rohmansidiq5465,Bakar saja itu alat2 berat beli lgi bakar lagi spya kapok.<br>Ini yg beggerak harus nya para bupati dan DPR TPI mereka semua adalah komplotan makan suap jadi menutup mata .,0,bakar saja itu alat2 berat beli lgi bakar lagi spya kapokbrini yg beggerak harus nya para bupati dan dpr tpi mereka semua adalah komplot makan suap jadi tutup mata,0,1,Netral
2024-05-27T04:30:03Z,@de_arn,Selamatkan hutan Kalimantan,0,selamat hutan kalimantan,2,0,Negatif
2024-05-27T04:13:15Z,@hanahra2494,Keserakahan para penguasa n pengusaha..,1,serakah para kuasa n usaha,1,1,Netral
2024-05-27T03:10:39Z,@yosirostats,Ini sih Rakyat kecil di backing sama aktivis VS Pengusaha di backing sama Penguasa bersama-sama dengan alat kekuasaannya. Hmmm... Kira-kira siapa yang menang ya?,0,ini sih rakyat kecil di backing sama aktivis vs usaha di backing sama kuasa bersamasama dengan alat kuasa hmmm kirakira siapa yang menang ya,0,1,Netral
2024-05-27T02:52:12Z,@sonycherly5498,"Biasanya itu ulah pemerintah terendah seperti kakam dan camat serta di ketahui bupati, mengolah kata dan data agar dapat duit.<br>Perusahaan sudah melakukan kewajiban pelepasan hak ulayat,cuma duit nya mandek di org tsb.<br>Bahkan tanda tangan warga pun dipalsukan.<br>Di t4 ku ada hgu yg dulu diberikan ke Dipasena citra darmaja, sekarang turun ke aws.<br>Kisruh karena ulayat mengklaim tnh tsb",0,biasa itu ulah perintah rendah seperti kakam dan camat serta di tahu bupati olah kata dan data agar dapat duitbrperusahaan sudah laku wajib lepas hak ulayatcuma duit nya mandek di org tsbbrbahkan tanda tangan warga pun dipalsukanbrdi t4 ku ada hgu yg dulu beri ke dipasena citra darmaja sekarang turun ke awsbrkisruh karena ulayat klaim tnh tsb,0,1,Netral
2024-05-27T01:53:55Z,@mencots5345,"Spill dong saudara-saudara warga lokal di kalimantan, tolong gambarannya  apakah jalan masuk kampung kalian jumpanya sekarang hamparan kebun sawit dan lebih ke dalam lagi jumpa hamparan akasia atau eukaliptus? Apakah seperti itu? Pengen tau aja",0,spill dong saudarasaudara warga lokal di kalimantan tolong gambar apakah jalan masuk kampung kalian jumpa sekarang hampar kebun sawit dan lebih ke dalam lagi jumpa hampar akasia atau eukaliptus apakah seperti itu ken tau aja,1,1,Netral
2024-05-27T00:53:24Z,@BenyaminYamin-o6c,Jika pribumi asli Kalimantan 100% kompak utk menjaga hutannya sdh pasti para pengusaha tdk akan bisa menjagal hutan mereka...!,9,jika pribumi asli kalimantan 100 kompak utk jaga hutan sdh pasti para usaha tdk akan bisa jagal hutan mereka,0,0,Negatif
2024-06-01T12:45:23Z,@akmalf4661,"Bukan pribuminya bos, penguasanya bos...penguasanya bobrok",0,bukan pribumi bos kuasa bospenguasanya bobrok,1,1,Netral
2024-06-03T13:15:34Z,@PenikmatKopi-mp7cp,Betul sekali tapi kita yang diluar kalimantan bisa juga membantu mereka dengan cara viralkan,3,betul sekali tapi kita yang luar kalimantan bisa juga bantu mereka dengan cara viralkan,1,1,Netral
2024-06-21T13:06:09Z,@ionsebastian8285,"Kemanakah panglima Dayak, yang katanya menjunjung tinggi adat Dayak,apa mungkin Mandau terbang sudah berubah menjadi amplop terbang 🤣🤣🤣",0,mana panglima dayak yang kata junjung tinggi adat dayakapa mungkin mandau terbang sudah ubah jadi amplop terbang,1,0,Negatif
2024-05-27T00:37:29Z,@nanangok8204,laporin kejakarta boz,0,laporin kejakarta boz,1,1,Netral
2024-05-27T00:37:26Z,@banditkecoak5017,Video ini menjelaskan bagai mana mafia bebas membuka lahan,0,video ini jelas bagai mana mafia bebas buka lahan,1,1,Netral
2024-05-27T00:22:48Z,@amiruddingood4031,Insyaallah mangkuk merah akan tumpah... Dan parang terbang akan melayang..<br>Penjajah China akan dikejar,0,insyaallah mangkuk merah akan tumpah dan parang terbang akan melayangbrpenjajah china akan kejar,2,0,Negatif
2024-05-27T00:05:17Z,@bejo2343,Apa persiden kita tidak .mau tahu..tentang ini..rakyat selalu di butuhkan ketika pemilu..,1,apa persiden kita tidak mau tahutentang inirakyat selalu di butuh ketika milu,0,0,Negatif
2024-05-27T00:00:35Z,@c123n,Tidak tega dgn hewan-hewan yg terancam dan alam benar² dirusak oleh manusia-manusia serakah 💔🌱🌳,0,tidak tega dgn hewanhewan yg ancam dan alam benar rusak oleh manusiamanusia serakah,2,2,Positif
2024-05-26T23:56:50Z,@adiadi7786,Buat palang pintu rame rame dg berbagai suku yg ada ki kalimantan.sdmua suku yg ada.stop perusahaan.,0,buat palang pintu rame rame dg bagai suku yg ada ki kalimantansdmua suku yg adastop usaha,0,0,Negatif
2024-05-26T23:52:03Z,@adiadi7786,Tu perampok rakyat mrusak lingkungan.wajib diganyang.perusahaan biadab.,0,tu rampok rakyat mrusak lingkunganwajib diganyangperusahaan biadab,2,2,Positif
2024-05-26T23:38:10Z,@hajimastika6022,"Kmi dri kalsel ,sangat prihatin sekali dg khidupan saudara kmi d kalbar daerah kalimantan lainny ,belummerasakmakmur dn sejahtera stelah lepas dri penjajahn,sekarang lbih sengsara dg penjajahn yg terselubung dri orang2 yg serakah , kabulkn ya Allah doa orang2 yg terzolimi Aamiin",1,kmi dri kalsel sangat prihatin sekali dg khidupan saudara kmi d kalbar daerah kalimantan lainny belummerasakmakmur dn sejahtera stelah lepas dri penjajahnsekarang lbih sengsara dg penjajahn yg selubung dri orang2 yg serakah kabulkn ya allah doa orang2 yg terzolimi aamiin,1,1,Netral
2024-05-26T22:42:25Z,@bernardustanjoto9120,"Selalu terulang kuras menguras kekayaan alam Kalimantan, dgn dampak kerusakan lingkungan. Kapan ya UUD 1945 dilaksanakan scr murni dan konsekwen, termasuk kekayaan alam yg digunakan utk kesejahteraan rakyat, bukan hanya kesengsaraannya saja",0,selalu ulang kuras uras kaya alam kalimantan dgn dampak rusa lingkung kapan ya uud 1945 laksana scr murni dan konsekwen masuk kaya alam yg guna utk sejahtera rakyat bukan hanya sengsara saja,0,2,Positif
2024-05-26T15:51:49Z,@sandykey2820,"He pemerintah sadar <br>Masyarakat adat yang memelihara hutan turun menurun <br><br>Bukan, seenak loh ngeluarin izin, memberikan konsensi <br><br>Negara ini bukan punya lo<br>Hati nurani mu dimna pemerintah <br>Jangan tau mu belah cukong&quot;.<br><br>Dimana keadilan",4,he perintah sadar brmasyarakat adat yang pelihara hutan turun turun brbrbukan enak loh ngeluarin izin beri konsensi brbrnegara ini bukan punya lobrhati nurani mu dimna perintah brjangan tau mu belah cukongquotbrbrdimana adil,0,0,Negatif
2024-05-26T15:38:57Z,@ErwinRantau,Selamatkan Rimba Terakhir di Kalimantan,0,selamat rimba akhir di kalimantan,2,2,Positif
2024-05-26T14:25:11Z,@MarkusJulpandi,"Apalah lah daya Mentri lingkungan hidup.kalau dah liat  duit.jangankan hutan kuburan aja kalau ada yg mau impestasi untuk cuan ,Jak boleh",0,apa lah daya tri lingkung hidupkalau dah liat duitjangankan hutan kubur aja kalau ada yg mau impestasi untuk cuan jak boleh,2,1,Netral
2024-05-26T14:19:35Z,@MarkusJulpandi,Kejar jokowi.kemana jokowi sekarang.jangan tutup mata.itu semua untuk kemanusiaan.harus adil dong,1,kejar jokowikemana jokowi sekarangjangan tutup mataitu semua untuk kemanusiaanharus adil dong,0,1,Netral
2024-05-26T14:09:22Z,@ueskurniawan4249,Izin perusahaan nya di zaman pak SBY 😢,0,izin usaha nya di zaman pak sby,2,2,Positif
2024-05-26T14:00:37Z,@ujang1734,Lama kelamaan hutan makin habis terutama ibu kota negara Indonesia di Kalimantan seluruh nya hutan makin habis pdg pssl Indrapura,0,lama lama hutan makin habis utama ibu kota negara indonesia di kalimantan seluruh nya hutan makin habis pdg pssl indrapura,2,2,Positif
2024-05-26T13:17:15Z,@diidii742,"Gubernur, bupati, kapolda.<br>Sampai kapan kalian yg akan memusnahkan masa depan rakyat kampung",1,gubernur bupati kapoldabrsampai kapan kalian yg akan musnah masa depan rakyat kampung,2,1,Netral
2024-05-26T13:08:19Z,@ptayogoutomo8254,Orang dari luar pulau kalaimatan berbonding2 jadi pengali tanah untuk cari emas.tambang ilegal masih banyak dan tidak ada tindakan dari aparat yang berwajib,0,orang dari luar pulau kalaimatan berbonding2 jadi ali tanah untuk cari emastambang ilegal masih banyak dan tidak ada tindak dari aparat yang wajib,1,1,Netral
2024-05-26T12:24:30Z,@jhonijholkarnaen5712,"Semua itu ada yg melindungi, hingga menghancurkan lingkungan",0,semua itu ada yg lindung hingga hancur lingkung,1,1,Netral
2024-05-26T12:18:59Z,@ffiru_zgaming.230,Ini kah yg kata nya ingin Kalimantan jdi ibukota yg go green bacot...,0,ini kah yg kata nya ingin kalimantan jdi ibukota yg go green bacot,2,2,Positif
2024-05-26T12:18:38Z,@hajimulyadiimelawi73,Pada akhirnya masyarakatlah menerima akibat hutan yang sudah gundul cepat atau lambat akan terjadi bencana Banjir 😂,1,pada akhir masyarakat terima akibat hutan yang sudah gundul cepat atau lambat akan jadi bencana banjir,2,2,Positif
2024-05-26T12:15:14Z,@SusantoLie-v1k,Tumpas habis perusak hutan 👍👍👍,1,tumpas habis usak hutan,1,0,Negatif
2024-05-26T11:54:20Z,@CepiYolanda,Ayo maana yg katanya maau melawan oligarki,0,ayo maana yg kata maau lawan oligarki,1,1,Netral
2024-05-26T11:53:39Z,@taufikrohman570,"Inilah hasil kerja nyata pemerintahan Jokowi selama hampir sepuluh tahun terakhir, apa yang patut dibanggakan?",1,ini hasil kerja nyata perintah jokowi lama hampir puluh tahun akhir apa yang patut bangga,0,1,Netral
2024-05-26T11:52:56Z,@Boernot,Jogetin aja,0,jogetin aja,0,1,Netral
2024-05-26T11:51:52Z,@CepiYolanda,Ayoo pak jual aja pak negara ini.. biar kami ikut pemerintah luar aja.. toh pemerintah sendiri malah begini.. katanya kalimantan paru paru dunia.. tapi apa yg terjadi,1,ayoo pak jual aja pak negara ini biar kami ikut perintah luar aja toh perintah sendiri malah begini kata kalimantan paru paru dunia tapi apa yg jadi,1,1,Netral
2024-05-26T11:28:19Z,@muhammadharits586,"Semangat ye warga adat, kalau masalah tanah aik ni, biar sampai mati pun kite pertahankan",7,semangat ye warga adat kalau masalah tanah aik ni biar sampai mati pun kite tahan,2,1,Netral
2024-06-21T13:06:37Z,@ionsebastian8285,Prettt,0,prettt,2,0,Negatif
2024-06-24T16:13:49Z,@muhammadharits586,@@ionsebastian8285 perlu entrostop?,0,ionsebastian8285 perlu entrostop,2,2,Positif
2024-05-26T11:26:22Z,@MuhammadAminnillahDanHafipah.,"Kalian sia sia membila di kernakan penguasa sudah bermain dengan pemimpin pejabat pejabat zalim, bagaimana pun sekuat apa pun kalian pasti akan selalu kalah, di negeri ini yang berkuasa yang berduit kalau tidak pasti tersengkirkan, di mana pun masyarakat kaliamantan nya sekarang pasti tersingkir oleh penguasa.",0,kalian sia sia bila di kernakan kuasa sudah main dengan pimpin jabat jabat zalim bagaimana pun kuat apa pun kalian pasti akan selalu kalah di negeri ini yang kuasa yang duit kalau tidak pasti tersengkirkan di mana pun masyarakat kaliamantan nya sekarang pasti singkir oleh kuasa,2,0,Negatif
2024-05-26T11:25:46Z,@SumardiGabrel,"Ok gassss…. Rasakanlah pemerintahan rezim ini, dan telah kalian pilih keberlanjutanya<br>Ok gasss…ok gassss……",1,ok gassss rasa perintah rezim ini dan telah kalian pilih keberlanjutanyabrok gasssok gassss,0,0,Negatif
2024-05-26T11:10:50Z,@linier2614,Biasa Indonesia pemerintah nya kebanyakan sampah yang melihat semua hal dr segi uang,0,biasa indonesia perintah nya banyak sampah yang lihat semua hal dr segi uang,1,1,Netral
2024-05-26T10:57:12Z,@ifansyahreza,"prabowo, tohir, luhut, sby, surya paloh, sandiaga. dll dan cek investor mereka juga asing dari cina dan luar lain nya kalo berani.",0,prabowo tohir luhut sby surya paloh sandiaga dll dan cek investor mereka juga asing dari cina dan luar lain nya kalo berani,2,0,Negatif
2024-05-26T10:55:52Z,@aliridlo3459,"Semoga kekayaan alam indonesia ini bs dinikmati seluruh masyarakat diindonesia ini. <br>Dan tidak lg dikuasai beberapa gelintir orang saja, apalagi dikuasai pihak asing. <br>Meski saya tidak memiliki, tp seakn2 tidak rela jika dikuasai pihak asing.",4,moga kaya alam indonesia ini bs nikmat seluruh masyarakat indonesia ini brdan tidak lg asai beberapa gelintir orang saja apalagi asai pihak asing brmeski saya tidak milik tp seakn2 tidak rela jika asai pihak asing,0,0,Negatif
2024-06-06T07:29:40Z,@alfinsyauqi4501,"Di kasih pemimpin pro rakyat malah gak mau, <br><br>Pilih yang cuma bisa joget joget😂😂😂",0,di kasih pimpin pro rakyat malah gak mau brbrpilih yang cuma bisa joget joget,2,2,Positif
2024-05-26T10:51:58Z,@didik.prasetyoaja739,Presiden nya SBY KAN KAN KAN,0,presiden nya sby kan kan kan,1,1,Netral
2024-05-26T10:11:25Z,@muslimberbagi648,Gimana nanti dengan perubahan iklim di Indonesia.,0,gimana nanti dengan ubah iklim di indonesia,0,0,Negatif
2024-05-26T10:02:44Z,@safrudinlempake3408,"sebagai warga asli dayak hrs bergerak dg ala saat kerusuhan dg madura, tp skrg dihadapi perusahaan yg benar2 hancurkan ancaman  kelangsungan hidup. mentri mana yg dg murah kasi ijin buka hutan oleh perusahaan .",0,bagai warga asli dayak hrs gerak dg ala saat rusuh dg madura tp skrg hadap usaha yg benar2 hancur ancam langsung hidup tri mana yg dg murah kasi ijin buka hutan oleh usaha,1,1,Netral
2024-05-26T09:52:41Z,@sujitno5277,Kelakuan bonekanya 9 naga sejak 2014,0,laku boneka 9 naga sejak 2014,1,1,Netral
2024-05-26T09:41:13Z,@WidjanaAnoraga,❤😊❤😊❤,0,,0,0,Negatif
2024-05-26T09:34:21Z,@raydatunnisa3387,"Sungguh jahat menhut yg dari nasdem, sungguh biadab.",1,sungguh jahat menhut yg dari nasdem sungguh biadab,0,0,Negatif
2024-05-26T09:31:00Z,@KongSarip-nx5kq,HADIR JAKARTA  TIDA TERIMA  JIKA BANYAK HUTAN DI BAKAR RATAKAN..SEMOGA ALLAH BALAS KESRAKAHAN DENGAN SIKSA NERAKA TDK ADA BERKAH MANFAAT NYA YG DIMAKAN KLUARGANYA KECUALI SAMA DENGAN MAKAN BANGKAI SAUDARANYA.......AMIN.,0,hadir jakarta tida terima jika banyak hutan di bakar ratakansemoga allah balas kesrakahan dengan siksa neraka tdk ada berkah manfaat nya yg makan kluarganya kecuali sama dengan makan bangkai saudaranyaamin,0,0,Negatif
2024-05-26T09:30:51Z,@raydatunnisa3387,"Sesungguhnya p klmntan sdh terjual, masy adat dayak cuma numpang hidup di negeri sendiri.",0,sungguh p klmntan sdh jual masy adat dayak cuma numpang hidup di negeri sendiri,0,1,Netral
2024-05-26T09:25:06Z,@waletlintasan1237,"Terimakasih CNN, semoga upaya yg di lakukan menjadi berkah yg lebih baik",3,terimakasih cnn moga upaya yg di laku jadi berkah yg lebih baik,0,2,Positif
2024-05-26T09:24:46Z,@raydatunnisa3387,"Sgt biadab pejabat yg menerbitkab izin kpd perusahaan, dulu merengik minta suara utk dipilih stlh sukses hak masy di rampas, air susu di balas air tuba.",1,sgt biadab jabat yg menerbitkab izin kpd usaha dulu merengik minta suara utk pilih stlh sukses hak masy di rampas air susu di balas air tuba,0,0,Negatif
2024-05-26T08:51:44Z,@syaiful-rn5fc,Perambah hutannya di lindungi rakyat kecil mau kemana mangadu nya😂😂,0,ambah hutan di lindung rakyat kecil mau mana mangadu nya,0,1,Netral
2024-05-26T08:49:33Z,@PetrusLinatransos,"Saya paling benci investor sawit,cinta hutan, seperti yg di katakan panglima jilah,hutan adalah supermarket buat orang Dayak",0,saya paling benci investor sawitcinta hutan seperti yg di kata panglima jilahhutan adalah supermarket buat orang dayak,2,2,Positif
2024-05-26T08:49:17Z,@zoelmuhammad7108,Riau sudah duluan habis,0,riau sudah duluan habis,1,1,Netral
2024-05-26T08:36:20Z,@alwichaneyman4913,Suku2 dipedalaman yg melestarikan hutannya kini pelan2 tergusur oleh yg disebut investor/perusahaan asing dan anehnya penguasa rejim berburu investor setiap kunjungannya ke luar negeri maupun pertemuan2 di dlm negeri.hanya penguasa yg tidak pernah menghargai hak tanah masyarakat adat.,1,suku2 dalam yg lestari hutan kini pelan2 gusur oleh yg sebut investorperusahaan asing dan aneh kuasa rejim buru investor tiap kunjung ke luar negeri maupun pertemuan2 di dlm negerihanya kuasa yg tidak pernah harga hak tanah masyarakat adat,0,0,Negatif
2024-05-26T08:25:17Z,@jojoyuu6418,Seharusnya siapa yang mau bekerja dihutan dijagal . Biar ngak berkelanjutan perusakan hutannya .,0,harus siapa yang mau kerja hut jagal biar ngak lanjut rusa hutan,2,2,Positif
2024-05-26T08:20:31Z,@SFIGHTOfficial,Tolong pemerintah yg menguasai bumi indonesia segellah perusahaan asing,1,tolong perintah yg kuasa bumi indonesia segel usaha asing,2,2,Positif
2024-05-26T08:10:05Z,@SFIGHTOfficial,"Dikalimantan timur banyak nih tepatnya kutai kartanegara,banyak dilakukan PT dan masyarakat yg buka lahan sawit dengan cara tebang bakar, ada juga batubara😂",0,dikalimantan timur banyak nih tepat kuta kartanegarabanyak laku pt dan masyarakat yg buka lahan sawit dengan cara tebang bakar ada juga batubara,2,2,Positif
2024-05-26T08:10:02Z,@saepudinsaepudin4143,LSM LSM  yang dibayar barat untuk menjegal Indonesia  swasembada dengan mengangkat isu lingkungan.ini nih LSM buatan Amerika &amp;eropa.,0,lsm lsm yang bayar barat untuk jegal indonesia swasembada dengan angkat isu lingkunganini nih lsm buat amerika amperopa,1,1,Netral
2024-05-26T08:09:23Z,@Endang-vc1em,"Hutan digasak ya gimana bekingnya pejabat, rakyat kecil gak ada kekuatan, hukum diindonesia tajam dibawah tumpul diatas",1,hutan gasak ya gimana beking jabat rakyat kecil gak ada kuat hukum indonesia tajam bawah tumpul atas,0,0,Negatif
2024-05-26T07:50:53Z,@zainolbahri684,Hampir semua daerah ceritanya sama,0,hampir semua daerah cerita sama,2,0,Negatif
2024-05-26T07:32:01Z,@handumgaleria1316,"kemarin ada kesempartan untuk ganti pemimpin, tapi rakyat malah milih prabowo, ya sama aja yg dibelakngnya penguasa di pemerintahan sblmnya",0,kemarin ada kesempartan untuk ganti pimpin tapi rakyat malah milih prabowo ya sama aja yg dibelakngnya kuasa di perintah sblmnya,1,1,Netral
2024-05-26T07:28:04Z,@nazerrahim9830,"Selagi bangsa Jawa jadi presiden, hancur alam...Jawa bangsa yg tamak holoba, ini fakta, lihat Adceh dan Papua, apa yg mereka lakukuan.  Wajar suatu hari nanti indonesia cuman tinggal pulau Jawa...",0,selagi bangsa jawa jadi presiden hancur alamjawa bangsa yg tamak holoba ini fakta lihat adceh dan papua apa yg mereka lakukuan wajar suatu hari nanti indonesia cuman tinggal pulau jawa,1,1,Netral
2024-05-26T07:27:39Z,@IpungSuharno-st8sj,Politik kus perusak hutan,0,politik kus usak hutan,1,1,Netral
2024-05-26T07:19:34Z,@agussujana7559,Sulit juga tanahnya sudah jadi milik Oligarki?,0,sulit juga tanah sudah jadi milik oligarki,2,2,Positif
2024-05-26T07:07:48Z,@surolawe2222,Pemerintah harus turun tangan jangan seenaknya gusur menggusur,4,perintah harus turun tangan jangan enak gusur gusur,0,1,Netral
2024-05-26T07:00:46Z,@raimurti4551,"Intinya negara melgalkan praktek2 seperti ini, mempercepat pemanasan global, bisanya menyalahkan  rakyat.",0,inti negara melgalkan praktek2 seperti ini cepat panas global bisa salah rakyat,2,2,Positif
2024-05-26T06:59:32Z,@sangpemimpi7488,Senjata terkuat adalah UANG.....,0,senjata kuat adalah uang,2,0,Negatif
2024-05-26T06:39:22Z,@andrisantoso618,Jujur saja apa yang bisa di manfaatkan dari kekayaan alam indonesia untuk rakyatnya sendiri... tentunya TIDAK ADA .. benar kata orang² yang KAYA MAKIN KAYA YANG MISKIN MAKIN MISKIN😢😢😢,0,jujur saja apa yang bisa di manfaat dari kaya alam indonesia untuk rakyat sendiri tentu tidak ada benar kata orang yang kaya makin kaya yang miskin makin miskin,0,2,Positif
2024-05-26T06:36:41Z,@andrisantoso618,Semua aturan bisa di ubah2 se enaknya sendiri... kalo yang tertulispun bisa di revisi.. bagaimana dengan yang terjadi dengan masyarakat adat.. yang tak melakukan perjanjian dengan Hitam di atas putih.. KORBANNYA TENTU MASYARAKAT ADAT😢😢😢,0,semua atur bisa di ubah2 se enak sendiri kalo yang tulis bisa di revisi bagaimana dengan yang jadi dengan masyarakat adat yang tak laku janji dengan hitam di atas putih korban tentu masyarakat adat,0,0,Negatif
2024-05-26T06:35:04Z,@AketSekadau,Acurrr Kalimantan ni Kena Para Pejabat Pusat sana... Masyarakat setempat yg Menanggung Risikonya... Pejabat2 enak2 Terima Duit,0,acurrr kalimantan ni kena para jabat pusat sana masyarakat tempat yg tanggung risiko pejabat2 enak2 terima duit,0,1,Netral
2024-05-26T06:31:18Z,@HendrikNajirwan,Zamannya Sby menterinya zulkilfil hasan dari PAN,0,zaman sby menteri zulkilfil hasan dari pan,1,0,Negatif
2024-05-26T06:26:52Z,@Hidayat888,"Luar biasa, ini hanya salah satu, saya yakin lebih banyak lagi, masyarat hanya tidak brani",1,luar biasa ini hanya salah satu saya yakin lebih banyak lagi masyarat hanya tidak brani,0,0,Negatif
2024-05-26T06:26:34Z,@toniadisaputra-n1y,Para pejabat banyak dapat duit. Rakyat menjerit,1,para jabat banyak dapat duit rakyat jerit,2,1,Netral
2024-05-26T06:09:11Z,@UdinNelayan,Inilah negeri konoha rakyat yg bekebun di batasi.sedikit masyarakat melanggar lansung di penjara kan,0,ini negeri konoha rakyat yg bekebun di batasisedikit masyarakat langgar lansung di penjara kan,0,1,Netral
2024-05-26T05:52:31Z,@BoedakDoesoenKarimun,selagi dana kampanye berasal dari bos bos besar ya kayak gini jadinya...,0,selagi dana kampanye asal dari bos bos besar ya kayak gin jadi,2,1,Netral
2024-05-26T05:32:40Z,@kasirunahmad4795,"Moga-moga nanti Pak Prabowo Subianto presiden terpilih... betul-betul merakyat.. memperhatikan,membela dan peduli terhadap kesejahteraan rakyat Indonesia... Amiin Ya Rabball&#39;Alamiin 🙏🙏🙏",0,mogamoga nanti pak prabowo subianto presiden pilih betulbetul rakyat memperhatikanmembela dan peduli hadap sejahtera rakyat indonesia amiin ya rabball39alamiin,1,1,Netral
2024-05-26T05:28:12Z,@jeffryadikapratama8968,Jagal alam,0,jagal alam,2,0,Negatif
2024-05-26T05:27:47Z,@LumutLumut-mw9vi,😂 Yang Punya Duit Berkuasa ...,1,yang punya duit kuasa,2,2,Positif
2024-05-26T05:27:39Z,@SaliminRadius,Apalagi pemerintahan yg baru sarat dgn nepotisme,0,apalagi perintah yg baru sarat dgn nepotisme,0,2,Positif
2024-05-26T04:30:28Z,@aldyhidayat5135,"Semuanya hanya bisa protes di sosmed melalui komentar ke pengusaha dan pemerintah, kami di Kalimantan protes dikit nyawa jadi taruhannya...",2,semua hanya bisa protes di sosmed lalu komentar ke usaha dan perintah kami di kalimantan protes dikit nyawa jadi taruh,0,0,Negatif
2024-05-26T03:42:11Z,@PakRudin-nc3pk,Piralkn,0,piralkn,2,0,Negatif
2024-05-26T03:19:18Z,@jukuf6155,"akhirnya saya tau untuk apa ada kawasan ( KBK, Lindung, penelitian dll ), ternyata diamankan dari masyarakat untuk korporasi. dan sampai sekarang kami tau semua penjagal hutan punya bekingan.",0,akhir saya tau untuk apa ada kawasan kbk lindung teliti dll nyata aman dari masyarakat untuk korporasi dan sampai sekarang kami tau semua jagal hutan punya beking,0,0,Negatif
2024-05-26T03:06:53Z,@harrykuswantoro5977,Singkatnya....<br>Ayo tu pengacara ya cincinnya segede gaban...<br>Mobil banyak....<br>Perempuan konten sono sini....<br>Undang kesini....<br>Tunjukin nyali bela rakyat....,0,singkatnyabrayo tu acara ya cincin gede gabanbrmobil banyakbrperempuan konten sono sinibrundang kesinibrtunjukin nyali bela rakyat,1,1,Netral
2024-05-26T03:02:53Z,@harniusaritonang6963,Mantaappppppp,0,mantaappppppp,1,1,Netral
